propertyId,propertyItemId,propertyParcelNumber,propertyAddress,propertyFaceValue,currentBidStatus,currentBidAmount,currentBidRequired,bid,bidType
560914e5d4c68c50bf9e154b,067116, 49-254-14-039,2630 S CHASE LN,"$2,204.44",Bids,2371,2372,,PTW
560914e5d4c68c50bf9e154c,067132, 69-023-01-014,7805 W STENE DR,"$2,797.79",Bids,3009,3010,,PTW
560914e5d4c68c50bf9e154e,067463, 49-262-13-013,2256 S DOVER WAY,"$1,829.57",Bids,1968,1969,,PTW
560914e5d4c68c50bf9e154f,067507, 49-271-07-018,8836 W ASBURY DR,"$1,627.91",Bids,1751,1752,,PTW
560914e5d4c68c50bf9e1551,068273, 49-262-14-022,7820 W WOODARD CIR,"$1,896.53",Bids,2040,2041,,PTW
560914e5d4c68c50bf9e181a,068725, 52-361-07-005,34138 FOREST ESTATES RD,"$1,914.06",Bids,2049.05,2050.05,,PTW
560914e5d4c68c50bf9e1553,068880, 49-164-03-050,846 S MILLER ST,"$2,096.81",Bids,2255,2256,,PTW
560914e5d4c68c50bf9e1556,068987, 49-263-13-024,7888 W HARVARD DR,$933.88,Bids,1005,1006,,PTW
560914e5d4c68c50bf9e1557,069064, 21-042-04-001,11857 CRESCENT PARK DR,"$1,135.32",Bids,1221,1222,,PTW
560914e5d4c68c50bf9e181b,069081, 61-063-01-002,8734 CAROL LN,"$1,657.18",Bids,1774.19,1775.19,,PTW
560914e5d4c68c50bf9e1558,069217, 49-244-06-009,1607 S DEPEW ST,"$1,943.54",Bids,2090,2091,,PTW
560914e5d4c68c50bf9e181c,069364, 61-364-00-005,13062 LORI DR,$895.83,Bids,959.54,960.54,,PTW
560914e5d4c68c50bf9e181d,069960, 60-034-00-009,0 VACANT LAND ,$93.96,Bids,93.96,94.96,,PTW
560914e5d4c68c50bf9e1559,070088, 49-223-14-031,1749 S GARLAND CT,$535.09,Bids,576,577,,PTW
560914e5d4c68c50bf9e155a,070195, 49-234-21-010,1846 S SAULSBURY CT,$957.00,Bids,1030,1031,,PTW
560914e5d4c68c50bf9e155c,070318, 49-234-20-005,1876 S TELLER ST,$784.49,Bids,844,845,,PTW
560914e5d4c68c50bf9e155d,070945, 49-223-02-067,1556 S HOYT ST,$909.90,Bids,979,980,,PTW
560914e5d4c68c50bf9e155e,071245, 49-153-13-052,1049 S GARLAND WAY,"$1,182.97",Bids,1273,1274,,PTW
560914e5d4c68c50bf9e181f,071882, 69-031-01-011,8467 S CARR ST,$261.67,Bids,267.91,268.91,,PTW
560914e5d4c68c50bf9e1560,072419, 29-231-05-004,7350 W 95TH AVE,"$2,285.34",Bids,2458,2459,,PTW
560914e5d4c68c50bf9e1561,072545, 39-051-13-014,12102 W 68TH AVE,"$2,410.21",Bids,2592,2593,,PTW
560914e5d4c68c50bf9e1562,072784, 29-093-03-019,10575 NW ROUTT WAY,"$1,256.72",Bids,1352,1353,,PTW
560914e5d4c68c50bf9e1563,072831, 51-193-01-001,33427 BLUEBELL CIR,"$4,270.95",Bids,4592,4593,,PTW
560914e5d4c68c50bf9e1564,072850, 71-263-00-007,27607 COURTRIGHT RD,$392.28,Bids,412.89,413.89,,PTW
560914e5d4c68c50bf9e1565,073425, 49-231-02-018,1180 S WADSWORTH BLVD,"$5,165.89",Bids,5528.51,5529.51,,PTW
560914e5d4c68c50bf9e1567,073484, 21-061-04-004,11763 BEAUTY LN,"$1,362.59",Bids,1473,1474,,PTW
560914e5d4c68c50bf9e1568,073530, 29-331-15-007,7593 LEE DR,"$1,448.06",Bids,1558,1559,,PTW
560914e5d4c68c50bf9e1569,073656, 49-044-06-004,10462 W 9TH PL,"$1,507.99",Bids,1622,1623,,PTW
560914e5d4c68c50bf9e156a,074019, 49-122-19-020,319 HARLAN ST,"$1,291.21",Bids,1389,1390,,PTW
560914e5d4c68c50bf9e156b,074095, 39-342-02-033,2030 HOYT ST,$857.77,Bids,923,924,,PTW
560914e5d4c68c50bf9e156c,074114, 29-093-04-007,10620 NW ROUTT WAY,"$1,201.87",Bids,1293,1294,,PTW
560914e5d4c68c50bf9e156d,074412, 49-053-03-007,930 ALKIRE ST,$487.50,Bids,522.63,523.63,,PTW
560914e5d4c68c50bf9e156e,074608, 49-224-22-015,8645 W UTAH AVE,$753.03,Bids,811,812,,PTW
560914e5d4c68c50bf9e156f,074724, 39-222-03-004,4713 HOLLAND ST,"$2,132.55",Bids,2293,2294,,PTW
560914e5d4c68c50bf9e1572,075267, 49-231-00-035,7585 W FLORIDA AVE,"$6,398.99",Bids,6880,6881,,PTW
560914e5d4c68c50bf9e1820,075888, 71-093-01-004,14532 S ELK CREEK RD,"$6,793.58",Bids,6793.58,6794.58,,PTW
560914e5d4c68c50bf9e1576,076237, 61-273-06-014,12320 QUAKER LN,$939.33,Bids,1011,1012,,PTW
560914e5d4c68c50bf9e1821,076633, 50-063-01-069,23967 MATTERHORN DR,$89.97,Bids,101.97,102.97,,PTW
560914e5d4c68c50bf9e1578,076845, 39-022-06-027,7916 W 71ST AVE,"$3,268.13",Bids,3514,3515,,PTW
560914e5d4c68c50bf9e1579,077074, 50-242-02-005,6551 CRESTBROOK DR,"$3,706.08",Bids,3985,3986,,PTW
560914e5d4c68c50bf9e1823,077211, 71-051-01-005,31283 EVANS VIEW LN,$81.41,Bids,92.41,93.41,,PTW
560914e5d4c68c50bf9e157a,077550, 60-091-00-006,19315 FOX DEN WAY,"$2,384.74",Bids,2565,2566,,PTW
560914e5d4c68c50bf9e157c,077744, 49-222-08-014,1265 S HOYT ST,$795.98,Bids,857,858,,PTW
560914e5d4c68c50bf9e157d,078181, 39-181-09-026,5271 ALKIRE ST,"$1,522.08",Bids,1637,1638,,PTW
560914e5d4c68c50bf9e157f,078965, 29-331-13-015,7615 MILLER CT,"$1,170.12",Bids,1259,1260,,PTW
560914e5d4c68c50bf9e1580,079048, 49-083-01-146,208 S YANK WAY,"$1,070.69",Bids,1152,1153,,PTW
560914e5d4c68c50bf9e1824,079220, 69-031-01-012,8487 S CARR ST,$261.67,Bids,267.91,268.91,,PTW
560914e5d4c68c50bf9e1825,079221, 69-031-01-016,8528 S CARR WAY,"$1,419.30",Bids,1519.66,1520.66,,PTW
560914e5d4c68c50bf9e1826,079222, 69-031-01-020,8468 S CARR WAY,$261.67,Bids,267.91,268.91,,PTW
560914e5d4c68c50bf9e1827,079228, 69-031-02-013,8499 S CARR WAY,"$1,236.34",Bids,1323.89,1324.89,,PTW
560914e5d4c68c50bf9e1828,079229, 69-031-02-014,8509 S CARR WAY,"$1,236.34",Bids,1323.89,1324.89,,PTW
560914e5d4c68c50bf9e1829,079230, 69-031-02-018,8490 S CODY WAY,"$1,236.34",Bids,1323.89,1324.89,,PTW
560914e5d4c68c50bf9e1581,079370, 41-333-01-003,30131 CHESTNUT DR,"$3,121.11",Bids,3356,3357,,PTW
560914e5d4c68c50bf9e1582,080258, 59-253-06-006,7246 S KENDALL BLVD,"$2,907.84",Bids,3127,3128,,PTW
560914e5d4c68c50bf9e1583,080432, 59-362-01-003,6027 W KEN CARYL PL,$428.48,Bids,459.48,460.48,,PTW
560914e5d4c68c50bf9e182a,080691, 59-341-09-005,7826 S FIELD ST,$261.67,Bids,261.67,262.67,,PTW
560914e5d4c68c50bf9e182b,080698, 59-341-08-017,7807 S FIELD ST,"$1,236.34",Bids,1323.89,1324.89,,PTW
560914e5d4c68c50bf9e182c,080699, 59-341-08-016,7797 S FIELD ST,"$1,236.34",Bids,1326.89,1327.89,,PTW
560914e5d4c68c50bf9e182d,080700, 59-341-08-015,7777 S FIELD ST,"$1,236.34",Bids,1323.89,1324.89,,PTW
560914e5d4c68c50bf9e182e,080701, 59-341-08-014,7757 S FIELD ST,"$1,236.34",Bids,1323.89,1324.89,,PTW
560914e5d4c68c50bf9e1585,080797, 39-042-07-010,11347 W 69TH PL,"$1,303.49",Bids,1402,1403,,PTW
560914e5d4c68c50bf9e1586,081499, 29-251-11-011,5855 W 86TH AVE,"$1,488.09",Bids,1601,1602,,PTW
560914e5d4c68c50bf9e1588,082009, 59-361-12-027,7667 S DEPEW ST,"$1,897.38",Bids,2041,2042,,PTW
560914e5d4c68c50bf9e1589,082040, 49-182-02-005,14134 W ALASKA DR,$724.40,Bids,780,781,,PTW
560914e5d4c68c50bf9e182f,083195, 21-064-02-029,11376 COAL CREEK HEIGHTS DR,$427.73,Bids,458.68,459.68,,PTW
560914e5d4c68c50bf9e1830,083358, 69-302-00-002,0 VACANT LAND ,$210.62,Bids,210.62,211.62,,PTW
560914e5d4c68c50bf9e158b,083686, 29-251-11-032,5385 W 86TH AVE,$798.57,Bids,859,860,,PTW
560914e5d4c68c50bf9e158c,083728, 49-262-01-030,2040 S ALLISON CT,$972.05,Bids,1051,1052,,PTW
560914e5d4c68c50bf9e158e,084088, 49-274-09-006,8520 W BAKER AVE,"$2,248.22",Bids,2418,2419,,PTW
560914e5d4c68c50bf9e158f,084439, 39-102-00-008,9809 W 60TH AVE,"$10,556.35",Bids,11349,11350,,PTW
560914e5d4c68c50bf9e1590,084667, 49-223-15-091,9260 W UTAH AVE,"$1,204.31",Bids,1296,1297,,PTW
560914e5d4c68c50bf9e1591,084850, 50-311-00-005,7575 ROSSMAN GULCH RD,"$3,063.08",Bids,3294,3295,,PTW
560914e5d4c68c50bf9e1831,084989, 60-061-94-001,0 VACANT LAND ,$24.42,Bids,24.42,25.42,,PTW
560914e5d4c68c50bf9e1592,085003, 40-024-03-001,995 SECREST ST,$621.72,Bids,669,670,,PTW
560914e5d4c68c50bf9e1593,085004, 39-324-00-025,1565 TABOR ST,"$1,817.52",Bids,1955,1956,,PTW
560914e5d4c68c50bf9e1595,085428, 29-263-08-057,8017 W 81ST CIR,$647.39,Bids,697,698,,PTW
560914e5d4c68c50bf9e1596,085636, 39-291-06-028,12012 W 36TH PL,"$1,073.39",Bids,1155,1156,,PTW
560914e5d4c68c50bf9e1597,085680, 49-213-10-003,1858 S QUAIL ST,"$2,275.55",Bids,2447,2448,,PTW
560914e5d4c68c50bf9e1832,085887, 61-063-02-002,8755 CAROL LN,$467.93,Bids,501.69,502.69,,PTW
560914e5d4c68c50bf9e1598,085907, 21-044-03-005,29577 LOOMIS WAY,"$6,347.85",Bids,6825,6826,,PTW
560914e5d4c68c50bf9e1599,086626, 29-264-05-005,8259 WEBSTER ST,$990.75,Bids,1066,1067,,PTW
560914e5d4c68c50bf9e159a,087114, 29-341-01-108,7940 ESTES CT,$893.63,Bids,962,963,,PTW
560914e5d4c68c50bf9e159b,087744, 49-142-02-022,352 S CARR ST,$657.67,Bids,708,709,,PTW
560914e5d4c68c50bf9e159c,088207, 39-111-10-019,7026 W 62ND PL,$815.16,Bids,877,878,,PTW
560914e5d4c68c50bf9e159d,088231, 39-351-14-007,6840 W 25TH AVE,"$1,711.52",Bids,1832.33,1833.33,,PTW
560914e5d4c68c50bf9e159e,088419, 49-143-01-041,962 S ZEPHYR CT,"$1,951.42",Bids,2099,2100,,PTW
560914e5d4c68c50bf9e15a0,088594, 49-012-09-012,6550 W 14TH AVE,$238.47,Bids,256.16999999999996,257.16999999999996,,PTW
560914e5d4c68c50bf9e15a2,088650, 39-013-10-008,6740 W 67TH CIR,$807.13,Bids,869,870,,PTW
560914e5d4c68c50bf9e1833,088680, 31-144-00-003,0 VACANT LAND ,"$1,361.49",Bids,1457.8,1458.8,,PTW
560914e5d4c68c50bf9e15a3,088794, 49-142-02-109,8371 W VIRGINIA AVE,$973.21,Bids,1047,1048,,PTW
560914e5d4c68c50bf9e15a4,088846, 49-012-09-023,6550 W 14TH AVE,$127.19,Bids,130.19,131.19,,PTW
560914e5d4c68c50bf9e15a5,088895, 49-012-09-068,6516 W 14TH AVE,$84.34,Bids,85.34,86.34,,PTW
560914e5d4c68c50bf9e15a6,088931, 49-031-04-039,1390 EVERETT CT,$385.31,Bids,414.21,415.21,,PTW
560914e5d4c68c50bf9e15a7,088940, 49-031-04-028,1390 EVERETT CT,$379.67,Bids,408.15,409.15,,PTW
560914e5d4c68c50bf9e1834,089060, 39-041-00-010,0 VACANT LAND ,$43.86,Bids,43.86,44.86,,PTW
560914e5d4c68c50bf9e1835,089635, 51-112-03-006,4471 INDEPENDENCE TRL,"$2,353.29",Bids,2519.03,2520.03,,PTW
560914e5d4c68c50bf9e15aa,089636, 51-112-03-007,4477 INDEPENDENCE TRL,"$1,213.07",Bids,1305,1306,,PTW
560914e5d4c68c50bf9e15ab,089831, 59-094-04-021,4872 S KIPLING WAY,"$1,838.91",Bids,1978,1979,,PTW
560914e5d4c68c50bf9e15ac,089969, 59-094-03-138,4786 S LEWIS CT,"$1,656.51",Bids,1782,1783,,PTW
560914e5d4c68c50bf9e15af,092223, 60-303-01-010,23915 BENT FEATHER RD,"$2,100.31",Bids,2259,2260,,PTW
560914e5d4c68c50bf9e15b0,092264, 49-053-03-006,930 ALKIRE ST,"$1,024.22",Bids,1102,1103,,PTW
560914e5d4c68c50bf9e18f4,092544, 51-042-00-014,3651 EVERGREEN PKWY,$38.59,Bids,38.59,39.59,,PTW
560914e5d4c68c50bf9e15b2,093949, 49-202-02-033,12837 W ARIZONA PL,"$1,836.85",Bids,1976,1977,,PTW
560914e5d4c68c50bf9e15b6,095751, 39-154-07-008,4812 FLOWER CT,"$1,620.30",Bids,1743,1744,,PTW
560914e5d4c68c50bf9e15b7,095988, 29-274-12-012,8193 ESTES CT,"$1,722.27",Bids,1852,1853,,PTW
560914e5d4c68c50bf9e15b9,096190, 49-273-11-034,2500 S HOYT CT,"$1,073.44",Bids,1155,1156,,PTW
560914e5d4c68c50bf9e15ba,096218, 49-273-11-006,2527 S FLOWER CT,$502.11,Bids,541,542,,PTW
560914e5d4c68c50bf9e15bb,096411, 49-343-01-004,3086 S GARLAND CT,"$1,880.30",Bids,2022,2023,,PTW
560914e5d4c68c50bf9e1837,096763, 21-062-04-001,33574 SIDNEY RD W,$123.05,Bids,138.05,139.05,,PTW
560914e5d4c68c50bf9e15bc,096881, 49-213-09-013,1874 S QUEEN WAY,"$2,275.88",Bids,2448,2449,,PTW
560914e5d4c68c50bf9e15bd,097204, 30-103-04-024,18956 W 59TH DR,"$1,623.03",Bids,1746,1747,,PTW
560914e5d4c68c50bf9e15be,097250, 30-102-02-009,18975 W 62ND AVE,"$1,821.57",Bids,1959,1960,,PTW
560914e5d4c68c50bf9e15bf,097853, 59-234-06-001,7556 W WALKER DR,"$2,071.47",Bids,2228,2229,,PTW
560914e5d4c68c50bf9e15c0,097957, 29-341-10-019,8366 W 77TH WAY,"$1,779.47",Bids,1914,1915,,PTW
560914e5d4c68c50bf9e15c1,098464, 59-264-10-022,6957 W FROST PL,$983.38,Bids,1085.38,1086.38,,PTW
560914e5d4c68c50bf9e15c2,098732, 49-274-17-070,2557 S DOVER ST,$846.20,Bids,911,912,,PTW
560914e5d4c68c50bf9e15c3,098735, 49-274-17-067,2557 S DOVER ST,$432.15,Bids,477.15,478.15,,PTW
560914e5d4c68c50bf9e15c4,098835, 41-282-04-006,2201 INTERLOCKEN DR,"$7,429.77",Bids,7988,7989,,PTW
560914e5d4c68c50bf9e15c5,099032, 61-094-03-009,9652 CORSAIR DR,$973.68,Bids,1048,1049,,PTW
560914e5d4c68c50bf9e15c6,099234, 49-354-07-076,7309 W HAMPDEN AVE,$279.64,Bids,300.22,301.22,,PTW
560914e5d4c68c50bf9e15c7,099516, 61-254-06-006,12257 POWHATAN TRL,"$1,319.77",Bids,1420,1421,,PTW
560914e5d4c68c50bf9e15c8,099579, 49-072-13-021,288 GARDENIA CT,"$1,315.85",Bids,1422,1423,,PTW
560914e5d4c68c50bf9e15ca,100533, 59-253-18-006,7329 S INGALLS CT,"$2,330.56",Bids,2506,2507,,PTW
560914e5d4c68c50bf9e15cb,101076, 39-042-15-033,6892 QUAIL ST,"$2,553.48",Bids,2746,2747,,PTW
560914e5d4c68c50bf9e15cc,101195, 29-343-09-021,9816 W 74TH WAY,"$1,297.71",Bids,1396,1397,,PTW
560914e5d4c68c50bf9e15cd,101481, 29-363-04-032,7448 KENDALL ST,"$1,616.33",Bids,1739,1740,,PTW
560914e5d4c68c50bf9e15ce,101502, 29-363-04-011,7443 JAY CT,"$1,467.38",Bids,1578,1579,,PTW
560914e5d4c68c50bf9e15cf,101957, 29-253-01-001,6077 W 84TH AVE,"$1,164.08",Bids,1252,1253,,PTW
560914e5d4c68c50bf9e15d0,102049, 29-252-01-027,8693 KENDALL CT,"$2,057.61",Bids,2213,2214,,PTW
560914e5d4c68c50bf9e15d1,102425, 59-091-02-002,10760 W MARLOWE DR,$779.30,Bids,839,840,,PTW
560914e5d4c68c50bf9e15d2,102646, 51-251-02-001,6711 KILIMANJARO DR,"$1,769.95",Bids,1904,1905,,PTW
560914e5d4c68c50bf9e15d3,102795, 59-261-02-095,7759 W PORTLAND AVE,"$1,092.52",Bids,1194.52,1195.52,,PTW
560914e5d4c68c50bf9e15d4,103580, 29-224-12-046,9090 DOVER ST,"$1,148.28",Bids,1235,1236,,PTW
560914e5d4c68c50bf9e15d5,104258, 49-052-19-003,12511 W 12TH PL,"$2,334.55",Bids,2511,2512,,PTW
560914e5d4c68c50bf9e15d6,104372, 49-344-04-021,3355 S FLOWER ST,$281.07,Bids,301.75,302.75,,PTW
560914e5d4c68c50bf9e15d7,104375, 49-344-04-024,3355 S FLOWER ST,$283.58,Bids,304.44,305.44,,PTW
560914e5d4c68c50bf9e15d8,104412, 49-344-04-043,3355 S FLOWER ST,$281.07,Bids,301.75,302.75,,PTW
560914e5d4c68c50bf9e15d9,104425, 49-343-08-041,3355 S FLOWER ST,$323.47,Bids,347.12,348.12,,PTW
560914e5d4c68c50bf9e15da,104452, 39-123-09-001,5610 LAMAR ST,"$9,152.70",Bids,9794.39,9795.39,,PTW
560914e5d4c68c50bf9e15db,105108, 59-244-05-016,6304 S EATON CT,"$1,564.62",Bids,1683,1684,,PTW
560914e5d4c68c50bf9e1838,105360, 51-281-01-003,0 VACANT LAND ,"$1,454.46",Bids,1557.28,1558.28,,PTW
560914e5d4c68c50bf9e1839,105368, 51-281-01-064,0 VACANT LAND ,"$3,936.90",Bids,4213.49,4214.49,,PTW
560914e5d4c68c50bf9e15dc,105466, 61-022-05-004,8701 GRIZZLY WAY,"$2,983.66",Bids,3208,3209,,PTW
560914e5d4c68c50bf9e15dd,105491, 49-304-06-020,2438 S ELDRIDGE ST,"$1,877.75",Bids,2020,2021,,PTW
560914e5d4c68c50bf9e15de,105745, 59-263-12-083,7700 W GLASGOW PL,$245.79,Bids,264,265,,PTW
560914e5d4c68c50bf9e183a,105840, 51-114-01-222,0 VACANT LAND ,$211.56,Bids,216.8,217.8,,PTW
560914e5d4c68c50bf9e15df,106234, 59-263-07-053,8097 W FROST PL,"$1,220.96",Bids,1324.96,1325.96,,PTW
560914e5d4c68c50bf9e15e0,106348, 59-263-04-017,7215 S YARROW ST,"$2,027.65",Bids,2181,2182,,PTW
560914e5d4c68c50bf9e15e1,106784, 39-333-03-053,11432 W 17TH PL,$541.06,Bids,583,584,,PTW
560914e5d4c68c50bf9e15e2,106793, 39-333-03-043,11422 W 17TH PL,$967.02,Bids,1041,1042,,PTW
560914e5d4c68c50bf9e15e3,106997, 59-362-07-004,7847 S NEWLAND ST,$707.48,Bids,769.48,770.48,,PTW
560914e5d4c68c50bf9e15e4,107402, 59-262-02-042,8095 W ONTARIO PL,"$1,351.26",Bids,1453.26,1454.26,,PTW
560914e5d4c68c50bf9e15e5,107915, 29-252-02-104,8756 CHASE DR,$868.84,Bids,935,936,,PTW
560914e5d4c68c50bf9e15e7,108318, 59-222-01-038,9400 W BURGUNDY AVE,"$2,609.92",Bids,2807,2808,,PTW
560914e5d4c68c50bf9e15e8,108834, 61-021-02-004,8645 ARMADILLO TRL,"$1,945.41",Bids,2092,2093,,PTW
560914e5d4c68c50bf9e15e9,108965, 29-361-01-041,7966 CHASE CIR,$691.23,Bids,744,745,,PTW
560914e5d4c68c50bf9e15ea,109071, 29-361-01-265,7906 CHASE CIR,$187.45,Bids,187.45,188.45,,PTW
560914e5d4c68c50bf9e15eb,109343, 29-361-01-314,7953 CHASE CIR,$665.58,Bids,717,718,,PTW
560914e5d4c68c50bf9e15ec,109396, 29-261-02-044,8765 CHASE DR,$873.99,Bids,941,942,,PTW
560914e5d4c68c50bf9e15ed,109429, 59-041-01-059,3656 S NEWCOMBE WAY,"$2,002.30",Bids,2153,2154,,PTW
560914e5d4c68c50bf9e15ee,109516, 30-342-28-003,1901 JACKSON ST,"$10,498.33",Bids,11234.22,11235.22,,PTW
560914e5d4c68c50bf9e15ef,109620, 39-103-00-008,9602 RALSTON RD,"$3,674.98",Bids,3933.23,3934.23,,PTW
560914e5d4c68c50bf9e15f0,109754, 39-081-00-007,6390 WARD RD,"$8,466.88",Bids,9060.57,9061.57,,PTW
560914e5d4c68c50bf9e15f1,109764, 39-244-03-001,5400 W 44TH AVE,"$10,309.64",Bids,10310.64,10311.64,,PTW
560914e5d4c68c50bf9e15f2,109801, 39-243-11-009,6795 W 38TH AVE,"$5,822.56",Bids,6231.14,6232.14,,PTW
560914e5d4c68c50bf9e15f3,109907, 39-293-00-038,2690 YOUNGFIELD ST,"$7,215.42",Bids,7215.42,7216.42,,PTW
560914e5d4c68c50bf9e183b,109934, 30-124-00-005,0 VACANT LAND ,"$4,178.90",Bids,4178.9,4179.9,,PTW
560914e5d4c68c50bf9e15f5,109942, 39-361-02-015,5397 W 25TH AVE,"$12,850.80",Bids,13816,13817,,PTW
560914e5d4c68c50bf9e15f6,110115, 39-353-01-005,1901 WADSWORTH BLVD,"$5,167.63",Bids,5530.37,5531.37,,PTW
560914e5d4c68c50bf9e15f7,110359, 49-133-00-002,6715 W MISSISSIPPI AVE,"$2,613.79",Bids,2674.79,2675.79,,PTW
560914e5d4c68c50bf9e15f8,110382, 49-231-00-012,1398 S WADSWORTH BLVD,"$13,101.63",Bids,13233.63,13234.63,,PTW
560914e5d4c68c50bf9e15fa,110564, 49-044-00-004,675 KIPLING ST,"$28,151.35",Bids,30264,30265,,PTW
560914e5d4c68c50bf9e15fb,110622, 39-011-08-033,6857 GRAY DR,$904.88,Bids,974,975,,PTW
560914e5d4c68c50bf9e15fc,110886, 29-351-04-003,7798 VANCE DR,"$11,835.52",Bids,12724,12725,,PTW
560914e5d4c68c50bf9e15fd,111052, 29-332-11-010,10866 W 77TH AVE,"$1,217.96",Bids,1310,1311,,PTW
560914e5d4c68c50bf9e15fe,111534, 59-224-10-010,6519 S EVERETT WAY,$809.68,Bids,911.68,912.68,,PTW
560914e5d4c68c50bf9e15ff,111585, 40-073-01-093,75 S PINE RD,"$2,318.98",Bids,2494,2495,,PTW
560914e5d4c68c50bf9e1600,124024, 49-292-16-030,12808 W ADRIATIC AVE,"$2,117.67",Bids,2278,2279,,PTW
560914e5d4c68c50bf9e1601,124094, 49-291-15-037,12651 W ASBURY PL,"$2,503.32",Bids,2692,2693,,PTW
560914e5d4c68c50bf9e1602,124230, 49-132-01-001,6206 W ALAMEDA AVE,"$17,272.66",Bids,18569,18570,,PTW
560914e5d4c68c50bf9e1603,124570, 59-351-02-006,7528 S WEBSTER CT,"$1,183.74",Bids,1286.74,1287.74,,PTW
560914e5d4c68c50bf9e1604,125365, 29-221-07-015,9475 CARR ST,$987.54,Bids,1016,1017,,PTW
560914e5d4c68c50bf9e1605,125991, 29-261-06-028,6956 W 87TH WAY,$881.73,Bids,949,950,,PTW
560914e5d4c68c50bf9e1606,126147, 29-233-11-090,7952 W 90TH AVE,"$1,020.84",Bids,1098,1099,,PTW
560914e5d4c68c50bf9e18f6,126448, 50-133-01-134,0 VACANT LAND ,$38.59,Bids,38.59,39.59,,PTW
560914e5d4c68c50bf9e1607,126742, 39-323-03-025,1945 YANK CT,"$1,567.34",Bids,1705,1706,,PTW
560914e5d4c68c50bf9e1608,126791, 39-012-17-007,6269 W 69TH AVE,$814.95,Bids,877,878,,PTW
560914e5d4c68c50bf9e1609,126972, 39-333-03-077,1723 ROBB ST,$440.60,Bids,450.42,451.42,,PTW
560914e5d4c68c50bf9e160b,127106, 49-253-08-016,2615 S JAY CT,"$1,571.03",Bids,1690,1691,,PTW
560914e5d4c68c50bf9e183c,127139, 60-252-01-030,0 VACANT LAND ,"$1,800.31",Bids,1927.34,1928.34,,PTW
560914e5d4c68c50bf9e18f7,127290, 39-181-00-014,0 VACANT LAND ,$38.46,Bids,38.46,39.46,,PTW
560914e5d4c68c50bf9e160c,127736, 50-354-01-001,12 WEST RANCH RD,"$7,203.96",Bids,7745,7746,,PTW
560914e5d4c68c50bf9e183d,128321, 50-144-01-012,0 VACANT LAND ,"$5,247.79",Bids,5616.14,5617.14,,PTW
560914e5d4c68c50bf9e160d,128632, 29-093-12-002,10602 PARFET ST,"$1,114.38",Bids,1199,1200,,PTW
560914e5d4c68c50bf9e160e,128817, 59-172-05-082,5274 S YOUNGFIELD CT,"$2,761.14",Bids,2969,2970,,PTW
560914e5d4c68c50bf9e160f,128910, 49-231-08-118,7373 W FLORIDA AVE,$365.09,Bids,392.47,393.47,,PTW
560914e5d4c68c50bf9e1610,128915, 49-231-08-106,7373 W FLORIDA AVE,$511.96,Bids,551,552,,PTW
560914e5d4c68c50bf9e1614,130145, 29-121-04-058,10940 HARLAN ST,$751.00,Bids,812,813,,PTW
560914e5d4c68c50bf9e1616,130318, 49-243-09-002,6646 W IOWA AVE,$857.07,Bids,922,923,,PTW
560914e5d4c68c50bf9e18f8,130757, 71-102-00-007,0 VACANT LAND ,$36.68,Bids,36.68,37.68,,PTW
560914e5d4c68c50bf9e1617,130762, 21-244-00-030,24772 WESTRIDGE RD,"$3,523.29",Bids,3789,3790,,PTW
560914e5d4c68c50bf9e1618,130818, 60-322-00-006,12708 S FOXTON RD,"$3,614.94",Bids,3901,3902,,PTW
560914e5d4c68c50bf9e1619,131026, 29-262-02-011,8781 YUKON ST,$728.58,Bids,784,785,,PTW
560914e5d4c68c50bf9e161a,131204, 51-353-04-009,7881 GRIZZLY WAY,"$1,875.27",Bids,2017,2018,,PTW
560914e5d4c68c50bf9e18f9,131426, 40-072-01-079,0 VACANT LAND ,$37.59,Bids,37.59,38.59,,PTW
560914e5d4c68c50bf9e183f,131644, 51-264-02-001,26794 NORTH TURKEY CREEK RD,$80.62,Bids,88.99,89.99,,PTW
560914e5d4c68c50bf9e161b,131678, 40-193-02-012,1606 SHOOTING STAR DR,"$2,361.56",Bids,2540,2541,,PTW
560914e5d4c68c50bf9e161c,131836, 39-061-12-012,13842 W 67TH PL,"$2,049.49",Bids,2204,2205,,PTW
560914e5d4c68c50bf9e1840,132507, 70-062-01-023,24224 BOBCAT DR,"$2,289.83",Bids,2451.12,2452.12,,PTW
560914e5d4c68c50bf9e161d,132784, 39-064-01-001,6648 ALKIRE CT,"$1,066.20",Bids,1147,1148,,PTW
560914e5d4c68c50bf9e161f,133348, 59-274-12-014,7274 S CODY ST,"$1,754.64",Bids,1887,1888,,PTW
560914e5d4c68c50bf9e1623,133944, 39-043-07-028,10893 W 66TH AVE,"$1,871.56",Bids,2013,2014,,PTW
560914e5d4c68c50bf9e1624,134274, 29-273-16-043,8215 HOYT CT,"$1,938.40",Bids,2085,2086,,PTW
560914e5d4c68c50bf9e1626,134397, 39-333-01-212,1721 QUAIL ST,$929.79,Bids,1002,1003,,PTW
560914e5d4c68c50bf9e1628,134628, 59-082-04-004,4365 S XENON CT,$827.19,Bids,890,891,,PTW
560914e5d4c68c50bf9e1629,134677, 59-082-15-001,12804 W ROANOKE PL,$886.93,Bids,954,955,,PTW
560914e5d4c68c50bf9e162b,135678, 39-061-06-019,13778 W 71ST PL,"$2,247.60",Bids,2417,2418,,PTW
